CLMTY_SGG_NM,CLMTY_EMD_NM,EMRG_RSCU_ASSRT_NM,EMRG_RSCU_CLSF_NM,scope,priorStable,fullChannelDirectionReversal,sameMobileDirectionReversal,beforeAllChange2024minus2020,afterAllChange2024minus2020,beforeMobileChange2024minus2020,afterMobileChange2024minus2020,removedOtherChannelsChange2024minus2020,removedWithinMobileChange2024minus2020,otherChannelsSurvivingChange2024minus2020
사상구,삼락동,구급,심정지,A,True,False,False,7,5,6,5,1,1,0
사상구,삼락동,구급,심정지,B,True,False,False,5,5,6,5,-1,1,0
사상구,삼락동,구급,심정지,C,True,False,False,5,5,6,5,-1,1,0
사상구,삼락동,구조,산악사고,A,False,False,False,1,1,1,1,0,0,0
사상구,삼락동,구조,산악사고,B,False,False,False,1,1,1,1,0,0,0
사상구,삼락동,구조,산악사고,C,False,False,False,1,1,1,1,0,0,0
사상구,삼락동,구조,수난사고,A,False,False,False,-12,-3,-5,-3,-7,-2,0
사상구,삼락동,구조,수난사고,B,False,False,False,-1,-1,-1,-1,0,0,0
사상구,삼락동,구조,수난사고,C,False,False,False,-1,-1,-1,-1,0,0,0
사상구,삼락동,화재,일반화재(주택),A,False,False,False,-4,-3,-4,-3,0,-1,0
사상구,삼락동,화재,일반화재(주택),B,False,False,False,-2,-2,-2,-2,0,0,0
사상구,삼락동,화재,일반화재(주택),C,False,False,False,-2,-2,-2,-2,0,0,0
사상구,엄궁동,구급,교통사고,A,True,False,False,-29,-28,-32,-28,3,-4,0
사상구,엄궁동,구급,교통사고,B,True,False,False,-19,-19,-20,-19,1,-1,0
사상구,엄궁동,구급,교통사고,C,True,False,False,-19,-19,-20,-19,1,-1,0
사상구,엄궁동,구급,심정지,A,False,True,False,6,-3,-2,-3,8,1,0
사상구,엄궁동,구급,심정지,B,False,False,False,7,0,0,0,7,0,0
사상구,엄궁동,구급,심정지,C,False,False,False,7,0,0,0,7,0,0
사상구,엄궁동,구조,산악사고,A,True,False,False,-8,-5,-8,-5,0,-3,0
사상구,엄궁동,구조,산악사고,B,True,False,False,-4,-3,-3,-3,-1,0,0
사상구,엄궁동,구조,산악사고,C,True,False,False,-4,-3,-3,-3,-1,0,0
사상구,엄궁동,구조,수난사고,A,False,False,False,-5,-4,-6,-4,1,-2,0
사상구,엄궁동,구조,수난사고,B,False,False,False,-1,-2,-2,-2,1,0,0
사상구,엄궁동,구조,수난사고,C,False,False,False,-1,-2,-2,-2,1,0,0
사상구,엄궁동,화재,일반화재(주택),A,False,False,False,-24,-15,-24,-15,0,-9,0
사상구,엄궁동,화재,일반화재(주택),B,False,False,False,-5,-5,-5,-5,0,0,0
사상구,엄궁동,화재,일반화재(주택),C,False,False,False,-5,-5,-5,-5,0,0,0
사상구,주례동,구급,교통사고,A,True,False,False,-17,-18,-20,-18,3,-2,0
사상구,주례동,구급,교통사고,B,True,False,False,-14,-19,-13,-19,-1,6,0
사상구,주례동,구급,교통사고,C,True,False,False,-14,-19,-13,-19,-1,6,0
사상구,주례동,구급,심정지,A,True,False,False,43,21,34,21,9,13,0
사상구,주례동,구급,심정지,B,True,False,False,30,17,24,17,6,7,0
사상구,주례동,구급,심정지,C,True,False,False,30,17,24,17,6,7,0
사상구,주례동,구조,산악사고,A,True,False,False,-9,-1,-4,-1,-5,-3,0
사상구,주례동,구조,산악사고,B,True,False,False,-4,-1,-1,-1,-3,0,0
사상구,주례동,구조,산악사고,C,True,False,False,-4,-1,-1,-1,-3,0,0
사상구,주례동,구조,수난사고,A,False,False,False,-1,0,0,0,-1,0,0
사상구,주례동,구조,수난사고,B,False,False,False,-1,0,0,0,-1,0,0
사상구,주례동,구조,수난사고,C,False,False,False,-1,0,0,0,-1,0,0
사상구,주례동,화재,일반화재(주택),A,False,False,False,0,6,7,6,-7,1,0
사상구,주례동,화재,일반화재(주택),B,False,True,False,-4,2,0,2,-4,-2,0
사상구,주례동,화재,일반화재(주택),C,False,True,False,-4,2,0,2,-4,-2,0
사상구,학장동,구급,교통사고,A,True,False,False,-49,-38,-39,-38,-10,-1,0
사상구,학장동,구급,교통사고,B,True,False,False,-32,-27,-25,-27,-7,2,0
사상구,학장동,구급,교통사고,C,True,False,False,-32,-27,-25,-27,-7,2,0
사상구,학장동,구급,심정지,A,True,False,False,11,6,8,6,3,2,0
사상구,학장동,구급,심정지,B,True,False,False,4,3,4,3,0,1,0
사상구,학장동,구급,심정지,C,True,False,False,4,3,4,3,0,1,0
사상구,학장동,구조,산악사고,A,False,False,False,5,4,4,4,1,0,0
사상구,학장동,구조,산악사고,B,False,False,False,3,3,3,3,0,0,0
사상구,학장동,구조,산악사고,C,False,False,False,3,3,3,3,0,0,0
사상구,학장동,구조,수난사고,A,False,False,False,1,0,0,0,1,0,0
사상구,학장동,구조,수난사고,B,False,False,False,1,0,0,0,1,0,0
사상구,학장동,구조,수난사고,C,False,False,False,1,0,0,0,1,0,0
사상구,학장동,화재,일반화재(주택),A,True,False,False,-33,-17,-22,-17,-11,-5,0
사상구,학장동,화재,일반화재(주택),B,True,False,False,-5,-4,-4,-4,-1,0,0
사상구,학장동,화재,일반화재(주택),C,True,False,False,-5,-4,-4,-4,-1,0,0
사하구,감천동,구급,교통사고,A,False,True,True,17,-3,1,-3,16,4,0
사하구,감천동,구급,교통사고,B,False,False,False,9,1,2,1,7,1,0
사하구,감천동,구급,교통사고,C,False,False,False,9,1,2,1,7,1,0
사하구,감천동,구급,심정지,A,True,False,False,19,11,9,11,10,-2,0
사하구,감천동,구급,심정지,B,True,False,False,11,5,5,5,6,0,0
사하구,감천동,구급,심정지,C,True,False,False,11,5,5,5,6,0,0
사하구,감천동,구조,산악사고,A,False,False,False,-3,-2,-2,-2,-1,0,0
사하구,감천동,구조,산악사고,B,False,False,False,-3,-2,-2,-2,-1,0,0
사하구,감천동,구조,산악사고,C,False,False,False,-3,-2,-2,-2,-1,0,0
사하구,감천동,구조,수난사고,A,False,False,False,-15,-3,-5,-3,-10,-2,0
사하구,감천동,구조,수난사고,B,False,False,False,-6,-2,-3,-2,-3,-1,0
사하구,감천동,구조,수난사고,C,False,False,False,-6,-2,-3,-2,-3,-1,0
사하구,감천동,화재,일반화재(주택),A,True,False,False,-17,-10,-19,-10,2,-9,0
사하구,감천동,화재,일반화재(주택),B,True,False,False,-4,-2,-2,-2,-2,0,0
사하구,감천동,화재,일반화재(주택),C,True,False,False,-4,-2,-2,-2,-2,0,0
사하구,괴정동,구급,교통사고,A,True,False,False,-14,-9,-26,-9,12,-17,0
사하구,괴정동,구급,교통사고,B,True,False,False,-20,-19,-32,-19,12,-13,0
사하구,괴정동,구급,교통사고,C,True,False,False,-20,-19,-32,-19,12,-13,0
사하구,괴정동,구급,심정지,A,True,False,False,26,13,14,13,12,1,0
사하구,괴정동,구급,심정지,B,True,False,False,17,7,9,7,8,2,0
사하구,괴정동,구급,심정지,C,True,False,False,17,7,9,7,8,2,0
사하구,괴정동,구조,산악사고,A,False,False,False,5,0,3,0,2,3,0
사하구,괴정동,구조,산악사고,B,False,True,True,3,-1,2,-1,1,3,0
사하구,괴정동,구조,산악사고,C,False,True,True,3,-1,2,-1,1,3,0
사하구,괴정동,구조,수난사고,A,False,False,False,0,0,0,0,0,0,0
사하구,괴정동,구조,수난사고,B,False,False,False,0,0,0,0,0,0,0
사하구,괴정동,구조,수난사고,C,False,False,False,0,0,0,0,0,0,0
사하구,괴정동,화재,일반화재(주택),A,True,False,False,28,21,23,21,5,2,0
사하구,괴정동,화재,일반화재(주택),B,True,False,False,6,4,5,4,1,1,0
사하구,괴정동,화재,일반화재(주택),C,True,False,False,6,4,5,4,1,1,0
사하구,구평동,구급,교통사고,A,True,False,False,-21,-13,-19,-13,-2,-6,0
사하구,구평동,구급,교통사고,B,True,False,False,-17,-11,-14,-11,-3,-3,0
사하구,구평동,구급,교통사고,C,True,False,False,-17,-11,-14,-11,-3,-3,0
사하구,구평동,구급,심정지,A,True,False,False,9,8,7,8,2,-1,0
사하구,구평동,구급,심정지,B,True,False,False,7,7,6,7,1,-1,0
사하구,구평동,구급,심정지,C,True,False,False,7,7,6,7,1,-1,0
사하구,구평동,구조,산악사고,A,False,False,False,-1,-1,-1,-1,0,0,0
사하구,구평동,구조,산악사고,B,False,False,False,-1,-1,-1,-1,0,0,0
사하구,구평동,구조,산악사고,C,False,False,False,-1,-1,-1,-1,0,0,0
사하구,구평동,구조,수난사고,A,False,False,False,-13,-3,-3,-3,-10,0,0
사하구,구평동,구조,수난사고,B,False,False,False,-3,-3,-3,-3,0,0,0
사하구,구평동,구조,수난사고,C,False,False,False,-3,-3,-3,-3,0,0,0
사하구,구평동,화재,일반화재(주택),A,True,False,False,-1,0,-2,0,1,-2,0
사하구,구평동,화재,일반화재(주택),B,True,False,False,-1,-1,-1,-1,0,0,0
사하구,구평동,화재,일반화재(주택),C,True,False,False,-1,-1,-1,-1,0,0,0
사하구,다대동,구급,교통사고,A,True,False,False,-28,-21,-40,-21,12,-19,0
사하구,다대동,구급,교통사고,B,True,False,False,-10,-20,-26,-20,16,-6,0
사하구,다대동,구급,교통사고,C,True,False,False,-10,-20,-26,-20,16,-6,0
사하구,다대동,구급,심정지,A,True,False,False,35,9,13,9,22,4,0
사하구,다대동,구급,심정지,B,True,False,False,27,7,16,7,11,9,0
사하구,다대동,구급,심정지,C,True,False,False,27,7,16,7,11,9,0
사하구,다대동,구조,산악사고,A,False,False,False,18,5,12,5,6,7,0
사하구,다대동,구조,산악사고,B,False,False,False,5,2,5,2,0,3,0
사하구,다대동,구조,산악사고,C,False,False,False,5,2,5,2,0,3,0
사하구,다대동,구조,수난사고,A,True,False,False,-55,-17,-32,-17,-23,-15,0
사하구,다대동,구조,수난사고,B,True,False,False,-12,-10,-11,-10,-1,-1,0
사하구,다대동,구조,수난사고,C,True,False,False,-12,-10,-11,-10,-1,-1,0
사하구,다대동,화재,일반화재(주택),A,False,False,False,-22,-11,-19,-11,-3,-8,0
사하구,다대동,화재,일반화재(주택),B,False,False,False,-9,-7,-8,-7,-1,-1,0
사하구,다대동,화재,일반화재(주택),C,False,False,False,-9,-7,-8,-7,-1,-1,0
사하구,당리동,구급,교통사고,A,True,False,False,9,0,3,0,6,3,0
사하구,당리동,구급,교통사고,B,True,False,False,-6,-9,-4,-9,-2,5,0
사하구,당리동,구급,교통사고,C,True,False,False,-6,-9,-4,-9,-2,5,0
사하구,당리동,구급,심정지,A,True,False,False,13,12,12,12,1,0,0
사하구,당리동,구급,심정지,B,True,False,False,9,9,8,9,1,-1,0
사하구,당리동,구급,심정지,C,True,False,False,9,9,8,9,1,-1,0
사하구,당리동,구조,산악사고,A,True,False,False,9,6,4,6,5,-2,0
사하구,당리동,구조,산악사고,B,True,False,False,5,4,3,4,2,-1,0
사하구,당리동,구조,산악사고,C,True,False,False,5,4,3,4,2,-1,0
사하구,당리동,구조,수난사고,A,False,False,False,0,0,0,0,0,0,0
사하구,당리동,화재,일반화재(주택),A,True,False,False,-5,0,-2,0,-3,-2,0
사하구,당리동,화재,일반화재(주택),B,True,False,False,-3,-1,-1,-1,-2,0,0
사하구,당리동,화재,일반화재(주택),C,True,False,False,-3,-1,-1,-1,-2,0,0
사하구,신평동,구급,교통사고,A,True,False,True,17,5,-4,5,21,-9,0
사하구,신평동,구급,교통사고,B,True,False,False,-2,-5,-5,-5,3,0,0
사하구,신평동,구급,교통사고,C,True,False,False,-2,-5,-5,-5,3,0,0
사하구,신평동,구급,심정지,A,True,False,False,2,0,1,0,1,1,0
사하구,신평동,구급,심정지,B,True,False,False,-1,0,1,0,-2,1,0
사하구,신평동,구급,심정지,C,True,False,False,-1,0,1,0,-2,1,0
사하구,신평동,구조,산악사고,A,False,False,False,2,1,2,1,0,1,0
사하구,신평동,구조,산악사고,B,False,False,False,2,1,2,1,0,1,0
사하구,신평동,구조,산악사고,C,False,False,False,2,1,2,1,0,1,0
사하구,신평동,구조,수난사고,A,False,False,False,0,2,3,2,-3,1,0
사하구,신평동,구조,수난사고,B,False,False,False,0,1,2,1,-2,1,0
사하구,신평동,구조,수난사고,C,False,False,False,0,1,2,1,-2,1,0
사하구,신평동,화재,일반화재(주택),A,True,False,False,16,9,9,9,7,0,0
사하구,신평동,화재,일반화재(주택),B,True,False,False,0,0,0,0,0,0,0
사하구,신평동,화재,일반화재(주택),C,True,False,False,0,0,0,0,0,0,0
사하구,장림동,구급,교통사고,A,True,False,False,-37,-27,-32,-27,-5,-5,0
사하구,장림동,구급,교통사고,B,True,False,False,-35,-29,-30,-29,-5,-1,0
사하구,장림동,구급,교통사고,C,True,False,False,-35,-29,-30,-29,-5,-1,0
사하구,장림동,구급,심정지,A,True,False,False,2,5,8,5,-6,3,0
사하구,장림동,구급,심정지,B,True,False,False,-4,-2,0,-2,-4,2,0
사하구,장림동,구급,심정지,C,True,False,False,-4,-2,0,-2,-4,2,0
사하구,장림동,구조,산악사고,A,False,False,False,-4,-4,-4,-4,0,0,0
사하구,장림동,구조,산악사고,B,False,False,False,-3,-3,-3,-3,0,0,0
사하구,장림동,구조,산악사고,C,False,False,False,-3,-3,-3,-3,0,0,0
사하구,장림동,구조,수난사고,A,False,False,False,0,0,0,0,0,0,0
사하구,장림동,구조,수난사고,B,False,False,False,0,0,0,0,0,0,0
사하구,장림동,구조,수난사고,C,False,False,False,0,0,0,0,0,0,0
사하구,장림동,화재,일반화재(주택),A,False,True,True,-10,3,-8,3,-2,-11,0
사하구,장림동,화재,일반화재(주택),B,False,False,False,0,3,1,3,-1,-2,0
사하구,장림동,화재,일반화재(주택),C,False,False,False,0,3,1,3,-1,-2,0
사하구,하단동,구급,교통사고,A,True,False,False,0,-11,-24,-11,24,-13,0
사하구,하단동,구급,교통사고,B,True,False,False,0,-10,-15,-10,15,-5,0
사하구,하단동,구급,교통사고,C,True,False,False,0,-10,-15,-10,15,-5,0
사하구,하단동,구급,심정지,A,True,False,False,44,19,40,19,4,21,0
사하구,하단동,구급,심정지,B,True,False,False,24,13,28,13,-4,15,0
사하구,하단동,구급,심정지,C,True,False,False,24,13,28,13,-4,15,0
사하구,하단동,구조,산악사고,A,True,False,False,0,0,1,0,-1,1,0
사하구,하단동,구조,산악사고,B,True,False,False,-3,-1,-1,-1,-2,0,0
사하구,하단동,구조,산악사고,C,True,False,False,-3,-1,-1,-1,-2,0,0
사하구,하단동,구조,수난사고,A,False,False,False,-29,-9,-16,-9,-13,-7,0
사하구,하단동,구조,수난사고,B,False,False,False,-5,-3,-3,-3,-2,0,0
사하구,하단동,구조,수난사고,C,False,False,False,-5,-3,-3,-3,-2,0,0
사하구,하단동,화재,일반화재(주택),A,True,False,False,12,4,3,4,9,-1,0
사하구,하단동,화재,일반화재(주택),B,True,False,False,-2,0,-1,0,-1,-1,0
사하구,하단동,화재,일반화재(주택),C,True,False,False,-2,0,-1,0,-1,-1,0
서구,남부민동,구급,교통사고,A,True,False,False,-21,-14,-16,-14,-5,-2,0
서구,남부민동,구급,교통사고,B,True,False,False,-23,-14,-19,-14,-4,-5,0
서구,남부민동,구급,교통사고,C,True,False,False,-23,-14,-19,-14,-4,-5,0
서구,남부민동,구급,심정지,A,True,False,False,14,9,9,9,5,0,0
서구,남부민동,구급,심정지,B,True,False,False,8,7,5,7,3,-2,0
서구,남부민동,구급,심정지,C,True,False,False,8,7,5,7,3,-2,0
서구,남부민동,구조,산악사고,A,False,False,False,-1,-1,-1,-1,0,0,0
서구,남부민동,구조,산악사고,B,False,False,False,-1,-1,-1,-1,0,0,0
서구,남부민동,구조,산악사고,C,False,False,False,-1,-1,-1,-1,0,0,0
서구,남부민동,구조,수난사고,A,False,True,True,8,-1,4,-1,4,5,0
서구,남부민동,구조,수난사고,B,False,False,False,1,0,0,0,1,0,0
서구,남부민동,구조,수난사고,C,False,False,False,1,0,0,0,1,0,0
서구,남부민동,화재,일반화재(주택),A,True,False,False,12,9,11,9,1,2,0
서구,남부민동,화재,일반화재(주택),B,True,False,False,-4,-1,-3,-1,-1,-2,0
서구,남부민동,화재,일반화재(주택),C,True,False,False,-4,-1,-3,-1,-1,-2,0
서구,동대신동1가,구급,교통사고,A,True,False,False,13,3,11,3,2,8,0
서구,동대신동1가,구급,교통사고,B,True,False,False,4,1,5,1,-1,4,0
서구,동대신동1가,구급,교통사고,C,True,False,False,4,1,5,1,-1,4,0
서구,동대신동1가,구급,심정지,A,False,True,True,8,-2,2,-2,6,4,0
서구,동대신동1가,구급,심정지,B,False,True,False,5,-3,-1,-3,6,2,0
서구,동대신동1가,구급,심정지,C,False,True,False,5,-3,-1,-3,6,2,0
서구,동대신동1가,화재,일반화재(주택),A,False,False,False,1,2,4,2,-3,2,0
서구,동대신동1가,화재,일반화재(주택),B,False,True,False,-1,1,1,1,-2,0,0
서구,동대신동1가,화재,일반화재(주택),C,False,True,False,-1,1,1,1,-2,0,0
서구,동대신동2가,구급,교통사고,A,True,False,False,14,6,7,6,7,1,0
서구,동대신동2가,구급,교통사고,B,True,False,False,8,6,4,6,4,-2,0
서구,동대신동2가,구급,교통사고,C,True,False,False,8,6,4,6,4,-2,0
서구,동대신동2가,구급,심정지,A,True,False,False,13,6,9,6,4,3,0
서구,동대신동2가,구급,심정지,B,True,False,False,7,2,4,2,3,2,0
서구,동대신동2가,구급,심정지,C,True,False,False,7,2,4,2,3,2,0
서구,동대신동2가,화재,일반화재(주택),A,True,False,False,-12,-3,-7,-3,-5,-4,0
서구,동대신동2가,화재,일반화재(주택),B,True,False,False,-1,0,-1,0,0,-1,0
서구,동대신동2가,화재,일반화재(주택),C,True,False,False,-1,0,-1,0,0,-1,0
서구,동대신동3가,구급,교통사고,A,False,True,False,3,-6,-4,-6,7,2,0
서구,동대신동3가,구급,교통사고,B,False,False,False,0,-5,-4,-5,4,1,0
서구,동대신동3가,구급,교통사고,C,False,False,False,0,-5,-4,-5,4,1,0
서구,동대신동3가,구급,심정지,A,False,False,False,9,0,10,0,-1,10,0
서구,동대신동3가,구급,심정지,B,False,True,True,5,-1,5,-1,0,6,0
서구,동대신동3가,구급,심정지,C,False,True,True,5,-1,5,-1,0,6,0
서구,동대신동3가,구조,산악사고,A,False,False,False,-4,0,-4,0,0,-4,0
서구,동대신동3가,구조,산악사고,B,False,False,False,-2,-2,-2,-2,0,0,0
서구,동대신동3가,구조,산악사고,C,False,False,False,-2,-2,-2,-2,0,0,0
서구,동대신동3가,화재,일반화재(주택),A,False,False,False,-3,0,-1,0,-2,-1,0
서구,동대신동3가,화재,일반화재(주택),B,False,False,False,-2,0,-1,0,-1,-1,0
서구,동대신동3가,화재,일반화재(주택),C,False,False,False,-2,0,-1,0,-1,-1,0
서구,부민동1가,구급,교통사고,A,True,False,False,-12,-9,-9,-9,-3,0,0
서구,부민동1가,구급,교통사고,B,True,False,False,-8,-8,-7,-8,-1,1,0
서구,부민동1가,구급,교통사고,C,True,False,False,-8,-8,-7,-8,-1,1,0
서구,부민동1가,구급,심정지,A,False,False,False,3,1,2,1,1,1,0
서구,부민동1가,구급,심정지,B,False,False,False,2,0,1,0,1,1,0
서구,부민동1가,구급,심정지,C,False,False,False,2,0,1,0,1,1,0
서구,부민동1가,화재,일반화재(주택),A,False,False,False,0,0,0,0,0,0,0
서구,부민동1가,화재,일반화재(주택),B,False,False,False,0,0,0,0,0,0,0
서구,부민동1가,화재,일반화재(주택),C,False,False,False,0,0,0,0,0,0,0
서구,부민동2가,구급,교통사고,A,False,False,False,-12,-7,-10,-7,-2,-3,0
서구,부민동2가,구급,교통사고,B,False,False,False,-8,-6,-8,-6,0,-2,0
서구,부민동2가,구급,교통사고,C,False,False,False,-8,-6,-8,-6,0,-2,0
서구,부민동2가,구급,심정지,A,False,False,False,0,0,0,0,0,0,0
서구,부민동2가,구급,심정지,B,False,False,False,0,0,0,0,0,0,0
서구,부민동2가,구급,심정지,C,False,False,False,0,0,0,0,0,0,0
서구,부민동2가,화재,일반화재(주택),A,False,False,False,0,0,0,0,0,0,0
서구,부민동3가,구급,교통사고,A,False,False,False,0,-2,-2,-2,2,0,0
서구,부민동3가,구급,교통사고,B,False,False,False,-1,-2,-2,-2,1,0,0
서구,부민동3가,구급,교통사고,C,False,False,False,-1,-2,-2,-2,1,0,0
서구,부민동3가,구급,심정지,A,True,False,False,12,10,11,10,1,1,0
서구,부민동3가,구급,심정지,B,True,False,False,4,5,4,5,0,-1,0
서구,부민동3가,구급,심정지,C,True,False,False,4,5,4,5,0,-1,0
서구,부민동3가,화재,일반화재(주택),A,False,False,False,-1,0,0,0,-1,0,0
서구,부민동3가,화재,일반화재(주택),B,False,False,False,-1,0,0,0,-1,0,0
서구,부민동3가,화재,일반화재(주택),C,False,False,False,-1,0,0,0,-1,0,0
서구,부용동1가,구급,교통사고,A,False,False,False,-8,-6,-6,-6,-2,0,0
서구,부용동1가,구급,교통사고,B,False,False,False,-6,-4,-4,-4,-2,0,0
서구,부용동1가,구급,교통사고,C,False,False,False,-6,-4,-4,-4,-2,0,0
서구,부용동1가,구급,심정지,A,False,False,False,0,0,0,0,0,0,0
서구,부용동1가,구급,심정지,B,False,False,False,0,0,0,0,0,0,0
서구,부용동1가,구급,심정지,C,False,False,False,0,0,0,0,0,0,0
서구,부용동2가,구급,교통사고,A,True,False,False,-10,-8,-9,-8,-1,-1,0
서구,부용동2가,구급,교통사고,B,True,False,False,-8,-5,-5,-5,-3,0,0
서구,부용동2가,구급,교통사고,C,True,False,False,-8,-5,-5,-5,-3,0,0
서구,부용동2가,구급,심정지,A,False,False,False,-2,-1,-1,-1,-1,0,0
서구,부용동2가,구급,심정지,B,False,False,False,-2,-1,-1,-1,-1,0,0
서구,부용동2가,구급,심정지,C,False,False,False,-2,-1,-1,-1,-1,0,0
서구,부용동2가,화재,일반화재(주택),A,False,False,False,-2,-1,-2,-1,0,-1,0
서구,부용동2가,화재,일반화재(주택),B,False,False,False,-1,-1,-1,-1,0,0,0
서구,부용동2가,화재,일반화재(주택),C,False,False,False,-1,-1,-1,-1,0,0,0
서구,서대신동1가,구급,교통사고,A,True,False,False,14,10,15,10,-1,5,0
서구,서대신동1가,구급,교통사고,B,True,False,False,7,6,8,6,-1,2,0
서구,서대신동1가,구급,교통사고,C,True,False,False,7,6,8,6,-1,2,0
서구,서대신동1가,구급,심정지,A,False,False,False,13,6,9,6,4,3,0
서구,서대신동1가,구급,심정지,B,False,False,False,10,6,8,6,2,2,0
서구,서대신동1가,구급,심정지,C,False,False,False,10,6,8,6,2,2,0
서구,서대신동1가,화재,일반화재(주택),A,False,False,False,0,0,0,0,0,0,0
서구,서대신동1가,화재,일반화재(주택),B,False,False,False,0,0,0,0,0,0,0
서구,서대신동1가,화재,일반화재(주택),C,False,False,False,0,0,0,0,0,0,0
서구,서대신동2가,구급,교통사고,A,True,False,False,5,5,2,5,3,-3,0
서구,서대신동2가,구급,교통사고,B,True,False,False,2,1,0,1,2,-1,0
서구,서대신동2가,구급,교통사고,C,True,False,False,2,1,0,1,2,-1,0
서구,서대신동2가,구급,심정지,A,True,False,False,19,7,13,7,6,6,0
서구,서대신동2가,구급,심정지,B,True,False,False,15,7,11,7,4,4,0
서구,서대신동2가,구급,심정지,C,True,False,False,15,7,11,7,4,4,0
서구,서대신동2가,화재,일반화재(주택),A,True,False,False,-6,-5,-8,-5,2,-3,0
서구,서대신동2가,화재,일반화재(주택),B,True,False,False,1,0,1,0,0,1,0
서구,서대신동2가,화재,일반화재(주택),C,True,False,False,1,0,1,0,0,1,0
서구,서대신동3가,구급,교통사고,A,True,False,False,28,12,22,12,6,10,0
서구,서대신동3가,구급,교통사고,B,True,False,False,18,8,16,8,2,8,0
서구,서대신동3가,구급,교통사고,C,True,False,False,18,8,16,8,2,8,0
서구,서대신동3가,구급,심정지,A,True,False,False,21,6,19,6,2,13,0
서구,서대신동3가,구급,심정지,B,True,False,False,15,4,12,4,3,8,0
서구,서대신동3가,구급,심정지,C,True,False,False,15,4,12,4,3,8,0
서구,서대신동3가,구조,산악사고,A,True,False,False,-7,-8,-6,-8,-1,2,0
서구,서대신동3가,구조,산악사고,B,True,False,False,-5,-5,-3,-5,-2,2,0
서구,서대신동3가,구조,산악사고,C,True,False,False,-5,-5,-3,-5,-2,2,0
서구,서대신동3가,화재,일반화재(주택),A,False,True,True,-15,2,-14,2,-1,-16,0
서구,서대신동3가,화재,일반화재(주택),B,False,False,False,-1,0,0,0,-1,0,0
서구,서대신동3가,화재,일반화재(주택),C,False,False,False,-1,0,0,0,-1,0,0
서구,아미동1가,구급,교통사고,A,True,False,False,2,2,4,2,-2,2,0
서구,아미동1가,구급,교통사고,B,True,False,False,1,1,3,1,-2,2,0
서구,아미동1가,구급,교통사고,C,True,False,False,1,1,3,1,-2,2,0
서구,아미동1가,구급,심정지,A,False,False,False,0,-2,-1,-2,1,1,0
서구,아미동1가,구급,심정지,B,False,False,False,0,-2,-1,-2,1,1,0
서구,아미동1가,구급,심정지,C,False,False,False,0,-2,-1,-2,1,1,0
서구,아미동2가,구급,교통사고,A,False,True,False,2,-7,-4,-7,6,3,0
서구,아미동2가,구급,교통사고,B,False,False,False,0,-8,-6,-8,6,2,0
서구,아미동2가,구급,교통사고,C,False,False,False,0,-8,-6,-8,6,2,0
서구,아미동2가,구급,심정지,A,True,False,False,4,0,5,0,-1,5,0
서구,아미동2가,구급,심정지,B,True,False,False,6,0,5,0,1,5,0
서구,아미동2가,구급,심정지,C,True,False,False,6,0,5,0,1,5,0
서구,아미동2가,화재,일반화재(주택),A,True,False,False,3,0,3,0,0,3,0
서구,아미동2가,화재,일반화재(주택),B,True,False,False,2,1,3,1,-1,2,0
서구,아미동2가,화재,일반화재(주택),C,True,False,False,2,1,3,1,-1,2,0
서구,암남동,구급,교통사고,A,True,False,False,-29,-24,-26,-24,-3,-2,0
서구,암남동,구급,교통사고,B,True,False,False,-23,-20,-21,-20,-2,-1,0
서구,암남동,구급,교통사고,C,True,False,False,-23,-20,-21,-20,-2,-1,0
서구,암남동,구급,심정지,A,True,False,False,21,15,16,15,5,1,0
서구,암남동,구급,심정지,B,True,False,False,12,5,8,5,4,3,0
서구,암남동,구급,심정지,C,True,False,False,12,5,8,5,4,3,0
서구,암남동,구조,산악사고,A,False,False,False,-5,-3,-4,-3,-1,-1,0
서구,암남동,구조,산악사고,B,False,False,False,-4,-3,-3,-3,-1,0,0
서구,암남동,구조,산악사고,C,False,False,False,-4,-3,-3,-3,-1,0,0
서구,암남동,구조,수난사고,A,True,False,False,-26,-4,-8,-4,-18,-4,0
서구,암남동,구조,수난사고,B,True,False,False,-4,-4,-5,-4,1,-1,0
서구,암남동,구조,수난사고,C,True,False,False,-4,-4,-5,-4,1,-1,0
서구,암남동,화재,일반화재(주택),A,True,False,False,-7,-7,-5,-7,-2,2,0
서구,암남동,화재,일반화재(주택),B,True,False,False,-2,-1,-1,-1,-1,0,0
서구,암남동,화재,일반화재(주택),C,True,False,False,-2,-1,-1,-1,-1,0,0
서구,초장동,구급,교통사고,A,True,False,False,-4,-3,-2,-3,-2,1,0
서구,초장동,구급,교통사고,B,True,False,False,-2,-1,0,-1,-2,1,0
서구,초장동,구급,교통사고,C,True,False,False,-2,-1,0,-1,-2,1,0
서구,초장동,구급,심정지,A,True,False,False,5,3,3,3,2,0,0
서구,초장동,구급,심정지,B,True,False,False,4,3,3,3,1,0,0
서구,초장동,구급,심정지,C,True,False,False,4,3,3,3,1,0,0
서구,초장동,구조,산악사고,A,False,False,False,-1,-1,-1,-1,0,0,0
서구,초장동,구조,산악사고,B,False,False,False,-1,-1,-1,-1,0,0,0
서구,초장동,구조,산악사고,C,False,False,False,-1,-1,-1,-1,0,0,0
서구,초장동,화재,일반화재(주택),A,False,False,False,-8,-4,-6,-4,-2,-2,0
서구,초장동,화재,일반화재(주택),B,False,False,False,-2,-1,-1,-1,-1,0,0
