기준년월,행정동코드,행정동명,나이대,평균주거인구수,평균직장인구수,평균방문인구수,year
202512,2629057000,남구 용호1동,40대,4185,426,710,2025
202512,2629057000,남구 용호1동,50대,5344,557,925,2025
202512,2629057000,남구 용호1동,60대이상,10937,427,1676,2025
202512,2629058000,남구 용호2동,20대,866,113,464,2025
202512,2629058000,남구 용호2동,20대미만,1487,34,273,2025
202512,2629058000,남구 용호2동,30대,1271,147,501,2025
202512,2629058000,남구 용호2동,40대,2080,203,585,2025
202512,2629058000,남구 용호2동,50대,2024,196,659,2025
202512,2629058000,남구 용호2동,60대이상,4800,180,1250,2025
202512,2629059000,남구 용호3동,20대,566,90,256,2025
202512,2629059000,남구 용호3동,20대미만,615,244,248,2025
202512,2629059000,남구 용호3동,30대,596,118,267,2025
202512,2629059000,남구 용호3동,40대,771,153,350,2025
202512,2629059000,남구 용호3동,50대,1221,213,478,2025
202512,2629059000,남구 용호3동,60대이상,3944,242,862,2025
202512,2629060000,남구 용호4동,20대,356,97,278,2025
202512,2629060000,남구 용호4동,20대미만,365,24,162,2025
202512,2629060000,남구 용호4동,30대,415,69,231,2025
202512,2629060000,남구 용호4동,40대,592,100,299,2025
202512,2629060000,남구 용호4동,50대,767,126,375,2025
202512,2629060000,남구 용호4동,60대이상,2064,181,741,2025
202512,2629061000,남구 용당동,20대,509,262,359,2025
202512,2629061000,남구 용당동,20대미만,475,120,166,2025
202512,2629061000,남구 용당동,30대,446,183,292,2025
202512,2629061000,남구 용당동,40대,627,261,409,2025
202512,2629061000,남구 용당동,50대,1029,278,590,2025
202512,2629061000,남구 용당동,60대이상,2150,227,730,2025
202512,2629062000,남구 감만1동,20대,377,124,179,2025
202512,2629062000,남구 감만1동,20대미만,269,38,70,2025
202512,2629062000,남구 감만1동,30대,433,175,318,2025
202512,2629062000,남구 감만1동,40대,540,181,423,2025
202512,2629062000,남구 감만1동,50대,816,237,611,2025
202512,2629062000,남구 감만1동,60대이상,2285,203,622,2025
202512,2629063000,남구 감만2동,20대,158,15,62,2025
202512,2629063000,남구 감만2동,20대미만,160,30,88,2025
202512,2629063000,남구 감만2동,30대,186,23,78,2025
202512,2629063000,남구 감만2동,40대,292,30,125,2025
202512,2629063000,남구 감만2동,50대,550,65,171,2025
202512,2629063000,남구 감만2동,60대이상,1414,64,421,2025
202512,2629064500,남구 우암동,20대,615,100,301,2025
202512,2629064500,남구 우암동,20대미만,746,69,183,2025
202512,2629064500,남구 우암동,30대,638,120,402,2025
202512,2629064500,남구 우암동,40대,967,176,464,2025
202512,2629064500,남구 우암동,50대,1354,277,771,2025
202512,2629064500,남구 우암동,60대이상,4696,222,1461,2025
202512,2629068000,남구 문현1동,20대,510,43,217,2025
202512,2629068000,남구 문현1동,20대미만,555,87,208,2025
202512,2629068000,남구 문현1동,30대,417,47,305,2025
202512,2629068000,남구 문현1동,40대,717,87,320,2025
202512,2629068000,남구 문현1동,50대,1022,143,353,2025
202512,2629068000,남구 문현1동,60대이상,2774,131,671,2025
202512,2629069000,남구 문현2동,20대,352,289,441,2025
202512,2629069000,남구 문현2동,20대미만,172,58,201,2025
202512,2629069000,남구 문현2동,30대,587,636,489,2025
202512,2629069000,남구 문현2동,40대,457,502,430,2025
202512,2629069000,남구 문현2동,50대,477,401,504,2025
202512,2629069000,남구 문현2동,60대이상,1658,216,738,2025
202512,2629070000,남구 문현3동,20대,628,66,633,2025
202512,2629070000,남구 문현3동,20대미만,604,69,740,2025
202512,2629070000,남구 문현3동,30대,1005,124,657,2025
202512,2629070000,남구 문현3동,40대,1086,156,923,2025
202512,2629070000,남구 문현3동,50대,1151,175,1315,2025
202512,2629070000,남구 문현3동,60대이상,3386,195,2539,2025
202512,2629071000,남구 문현4동,20대,394,75,205,2025
202512,2629071000,남구 문현4동,20대미만,309,52,145,2025
202512,2629071000,남구 문현4동,30대,515,103,287,2025
202512,2629071000,남구 문현4동,40대,478,89,271,2025
202512,2629071000,남구 문현4동,50대,671,124,298,2025
202512,2629071000,남구 문현4동,60대이상,1735,116,470,2025
202512,2632051000,북구 구포1동,20대,911,106,427,2025
202512,2632051000,북구 구포1동,20대미만,672,5,180,2025
202512,2632051000,북구 구포1동,30대,1358,171,513,2025
202512,2632051000,북구 구포1동,40대,1283,184,542,2025
202512,2632051000,북구 구포1동,50대,1716,374,919,2025
202512,2632051000,북구 구포1동,60대이상,4846,461,2290,2025
202512,2632052000,북구 구포2동,20대,1480,164,335,2025
202512,2632052000,북구 구포2동,20대미만,1219,169,194,2025
202512,2632052000,북구 구포2동,30대,1818,264,392,2025
202512,2632052000,북구 구포2동,40대,2025,300,397,2025
202512,2632052000,북구 구포2동,50대,3024,426,592,2025
202512,2632052000,북구 구포2동,60대이상,7309,339,1153,2025
202512,2632052100,북구 구포3동,20대,1234,126,206,2025
202512,2632052100,북구 구포3동,20대미만,1050,158,141,2025
202512,2632052100,북구 구포3동,30대,1132,106,216,2025
202512,2632052100,북구 구포3동,40대,1500,150,209,2025
202512,2632052100,북구 구포3동,50대,2517,271,369,2025
202512,2632052100,북구 구포3동,60대이상,5930,253,667,2025
202512,2632053000,북구 금곡동,20대,2056,222,365,2025
202512,2632053000,북구 금곡동,20대미만,2215,158,322,2025
202512,2632053000,북구 금곡동,30대,2185,256,509,2025
202512,2632053000,북구 금곡동,40대,2632,294,565,2025
202512,2632053000,북구 금곡동,50대,4384,491,849,2025
202512,2632053000,북구 금곡동,60대이상,12116,442,1509,2025
202512,2632054100,북구 화명1동,20대,2444,220,916,2025
202512,2632054100,북구 화명1동,20대미만,2902,68,1056,2025
202512,2632054100,북구 화명1동,30대,3408,252,1188,2025
202512,2632054100,북구 화명1동,40대,3238,284,1141,2025
202512,2632054100,북구 화명1동,50대,4675,386,1413,2025
202512,2632054100,북구 화명1동,60대이상,8441,428,2431,2025
202512,2632054200,북구 화명2동,20대,1215,139,304,2025
202512,2632054200,북구 화명2동,20대미만,1370,110,252,2025
202512,2632054200,북구 화명2동,30대,1448,149,388,2025
202512,2632054200,북구 화명2동,40대,1448,173,391,2025
202512,2632054200,북구 화명2동,50대,2150,252,544,2025
202512,2632054200,북구 화명2동,60대이상,4577,256,969,2025
202512,2632054300,북구 화명3동,20대,1808,372,770,2025
202512,2632054300,북구 화명3동,20대미만,2510,351,632,2025
202512,2632054300,북구 화명3동,30대,1706,349,751,2025
202512,2632054300,북구 화명3동,40대,2441,364,709,2025
202512,2632054300,북구 화명3동,50대,3273,511,1001,2025
202512,2632054300,북구 화명3동,60대이상,4957,348,1584,2025
202512,2632055000,북구 덕천1동,20대,854,160,351,2025
202512,2632055000,북구 덕천1동,20대미만,489,39,191,2025
202512,2632055000,북구 덕천1동,30대,1445,174,408,2025
202512,2632055000,북구 덕천1동,40대,1087,197,409,2025
202512,2632055000,북구 덕천1동,50대,1471,260,606,2025
202512,2632055000,북구 덕천1동,60대이상,4196,260,1240,2025
202512,2632056000,북구 덕천2동,20대,763,321,821,2025
202512,2632056000,북구 덕천2동,20대미만,494,119,492,2025
202512,2632056000,북구 덕천2동,30대,866,439,945,2025
202512,2632056000,북구 덕천2동,40대,785,390,852,2025
202512,2632056000,북구 덕천2동,50대,1201,478,1190,2025
202512,2632056000,북구 덕천2동,60대이상,3559,439,2107,2025
202512,2632056100,북구 덕천3동,20대,417,20,81,2025
202512,2632056100,북구 덕천3동,20대미만,201,8,58,2025
202512,2632056100,북구 덕천3동,30대,480,34,103,2025
202512,2632056100,북구 덕천3동,40대,493,39,116,2025
202512,2632056100,북구 덕천3동,50대,911,102,170,2025
202512,2632056100,북구 덕천3동,60대이상,2711,76,401,2025
202512,2632057100,북구 만덕1동,20대,773,84,211,2025
202512,2632057100,북구 만덕1동,20대미만,992,104,131,2025
202512,2632057100,북구 만덕1동,30대,1793,132,325,2025
202512,2632057100,북구 만덕1동,40대,1737,130,310,2025
202512,2632057100,북구 만덕1동,50대,1485,146,360,2025
202512,2632057100,북구 만덕1동,60대이상,4069,179,769,2025
202512,2632057200,북구 만덕2동,20대,1499,144,308,2025
202512,2632057200,북구 만덕2동,20대미만,2250,156,286,2025
202512,2632057200,북구 만덕2동,30대,2161,190,445,2025
202512,2632057200,북구 만덕2동,40대,2657,248,413,2025
202512,2632057200,북구 만덕2동,50대,2903,291,556,2025
202512,2632057200,북구 만덕2동,60대이상,6871,284,1082,2025
202512,2632057300,북구 만덕3동,20대,940,95,218,2025
202512,2632057300,북구 만덕3동,20대미만,859,29,232,2025
202512,2632057300,북구 만덕3동,30대,1083,62,287,2025
202512,2632057300,북구 만덕3동,40대,1203,129,289,2025
202512,2632057300,북구 만덕3동,50대,1864,156,369,2025
202512,2632057300,북구 만덕3동,60대이상,5112,228,748,2025
202512,2635051000,해운대구 우1동,20대,1644,631,2368,2025
202512,2635051000,해운대구 우1동,20대미만,1930,507,1421,2025
202512,2635051000,해운대구 우1동,30대,2135,669,2412,2025
202512,2635051000,해운대구 우1동,40대,2585,616,2385,2025
202512,2635051000,해운대구 우1동,50대,2822,677,2319,2025
202512,2635051000,해운대구 우1동,60대이상,6000,612,3185,2025
202512,2635052000,해운대구 우2동,20대,1510,1755,2481,2025
202512,2635052000,해운대구 우2동,20대미만,2168,467,1844,2025
202512,2635052000,해운대구 우2동,30대,2250,2225,3082,2025
202512,2635052000,해운대구 우2동,40대,3284,1673,2687,2025
202512,2635052000,해운대구 우2동,50대,3719,1477,2454,2025
202512,2635052000,해운대구 우2동,60대이상,6661,811,2963,2025
202512,2635052500,해운대구 우3동,20대,1084,166,544,2025
202512,2635052500,해운대구 우3동,20대미만,2217,75,420,2025
202512,2635052500,해운대구 우3동,30대,1729,294,672,2025
202512,2635052500,해운대구 우3동,40대,3144,457,781,2025
202512,2635052500,해운대구 우3동,50대,3286,413,812,2025
202512,2635052500,해운대구 우3동,60대이상,6336,361,1176,2025
202512,2635053000,해운대구 중1동,20대,1818,564,2001,2025
202512,2635053000,해운대구 중1동,20대미만,1934,145,1418,2025
202512,2635053000,해운대구 중1동,30대,2273,615,2503,2025
202512,2635053000,해운대구 중1동,40대,3027,694,2401,2025
202512,2635053000,해운대구 중1동,50대,3388,786,2434,2025
202512,2635053000,해운대구 중1동,60대이상,5939,656,3106,2025
202512,2635054000,해운대구 중2동,20대,835,125,492,2025
202512,2635054000,해운대구 중2동,20대미만,1304,67,319,2025
202512,2635054000,해운대구 중2동,30대,1284,189,636,2025
202512,2635054000,해운대구 중2동,40대,1768,197,629,2025
202512,2635054000,해운대구 중2동,50대,1857,225,773,2025
202512,2635054000,해운대구 중2동,60대이상,4020,222,1211,2025
202512,2635055100,해운대구 좌1동,20대,725,207,644,2025
202512,2635055100,해운대구 좌1동,20대미만,834,31,500,2025
202512,2635055100,해운대구 좌1동,30대,1016,236,674,2025
202512,2635055100,해운대구 좌1동,40대,1057,237,717,2025
202512,2635055100,해운대구 좌1동,50대,1665,359,966,2025
202512,2635055100,해운대구 좌1동,60대이상,2864,299,1347,2025
202512,2635055200,해운대구 좌2동,20대,2386,244,539,2025
202512,2635055200,해운대구 좌2동,20대미만,2230,129,484,2025
202512,2635055200,해운대구 좌2동,30대,2829,285,619,2025
202512,2635055200,해운대구 좌2동,40대,2938,338,539,2025
202512,2635055200,해운대구 좌2동,50대,3714,421,664,2025
202512,2635055200,해운대구 좌2동,60대이상,6949,318,1120,2025
202512,2635055300,해운대구 좌3동,20대,951,67,268,2025
202512,2635055300,해운대구 좌3동,20대미만,1228,228,325,2025
202512,2635055300,해운대구 좌3동,30대,1052,111,277,2025
202512,2635055300,해운대구 좌3동,40대,1371,125,279,2025
202512,2635055300,해운대구 좌3동,50대,2028,153,415,2025
202512,2635055300,해운대구 좌3동,60대이상,4399,157,823,2025
202512,2635055400,해운대구 좌4동,20대,1557,321,638,2025
202512,2635055400,해운대구 좌4동,20대미만,2604,326,441,2025
202512,2635055400,해운대구 좌4동,30대,1559,324,637,2025
202512,2635055400,해운대구 좌4동,40대,2271,386,704,2025
