year2024,code,name,populationType,observedMonths2024,nameMissing2024,peakHours2024,maximum2024,midnight2024,noon2024,noonToMidnight2024,year2023,observedMonths2023,nameMissing2023,peakHours2023,maximum2023,midnight2023,noon2023,noonToMidnight2023,peakSetSame,noonChange
2024,2629071000,남구 문현4동,평균방문인구수,12,False,14시,1798.1666666666667,1060.3333333333333,1784.1666666666667,1.6826469663627792,2023,12,False,14시,2102.6666666666665,1357.9166666666667,1990.1666666666667,1.4656029456888615,True,-206.0
2024,2632051000,북구 구포1동,평균주거인구수,12,False,04시,13346.583333333334,13058.75,7858.666666666667,0.6017931782648926,2023,12,False,04시,13083.5,12805.833333333334,7632.833333333333,0.5960434697728899,True,225.83333333333394
2024,2632051000,북구 구포1동,평균직장인구수,12,False,16시,3327.75,199.0,2980.75,14.978643216080402,2023,12,False,16시,3246.5,215.5,2913.4166666666665,13.519334880123743,True,67.33333333333348
2024,2632051000,북구 구포1동,평균방문인구수,12,False,14시,7360.25,3019.1666666666665,7032.166666666667,2.3291747170852886,2023,12,False,14시,7353.25,3183.75,6960.416666666667,2.1862321685643242,True,71.75
2024,2632052000,북구 구포2동,평균주거인구수,12,False,04시,22363.916666666668,21954.916666666668,12092.583333333334,0.5507915842692791,2023,12,False,04시,23092.333333333332,22631.0,12428.583333333334,0.5491840101335926,True,-336.0
2024,2632052000,북구 구포2동,평균직장인구수,12,False,16시,3987.0833333333335,166.58333333333334,3768.6666666666665,22.623311655827912,2023,12,False,16시,4005.4166666666665,193.5,3809.5833333333335,19.68776916451335,True,-40.91666666666697
2024,2632052000,북구 구포2동,평균방문인구수,12,False,13시,3955.5,2031.4166666666667,3889.4166666666665,1.9146326455265208,2023,12,False,13시,4025.4166666666665,2249.0,3949.0833333333335,1.7559285608418558,True,-59.66666666666697
2024,2632052100,북구 구포3동,평균주거인구수,12,False,04시,18524.333333333332,18168.0,10321.083333333334,0.5680913327462205,2023,12,False,04시,19235.666666666668,18818.583333333332,10673.333333333334,0.5671698631228883,True,-352.25
2024,2632052100,북구 구포3동,평균직장인구수,12,False,16시,2648.6666666666665,129.0,2453.1666666666665,19.016795865633075,2023,12,False,16시,2651.0833333333335,137.66666666666666,2465.5,17.909200968523002,True,-12.333333333333485
2024,2632052100,북구 구포3동,평균방문인구수,12,False,14시,2283.3333333333335,1438.1666666666667,2233.0,1.5526712249391585,2023,12,False,14시,2292.9166666666665,1519.3333333333333,2273.3333333333335,1.4962702939885917,True,-40.333333333333485
2024,2632053000,북구 금곡동,평균주거인구수,12,False,04시,34481.5,33894.083333333336,19704.0,0.5813404011024539,2023,12,False,04시,34558.583333333336,33972.083333333336,19657.25,0.5786295119767456,True,46.75
2024,2632053000,북구 금곡동,평균직장인구수,12,False,16시,4329.833333333333,292.4166666666667,4064.4166666666665,13.89940153889997,2023,12,False,16시,4351.333333333333,299.1666666666667,4108.833333333333,13.73426183844011,True,-44.416666666666515
2024,2632053000,북구 금곡동,평균방문인구수,12,False,11시,5794.833333333333,3488.5,5688.083333333333,1.6305241030051119,2023,12,False,11시,5628.75,3737.4166666666665,5513.333333333333,1.475172244643136,True,174.75
2024,2632054100,북구 화명1동,평균주거인구수,12,False,04시,33846.75,33074.083333333336,17276.083333333332,0.5223450385372231,2023,12,False,04시,33590.333333333336,32851.5,17181.166666666668,0.5229948911515964,True,94.91666666666424
2024,2632054100,북구 화명1동,평균직장인구수,12,False,17시,3786.0833333333335,353.5833333333333,3242.3333333333335,9.16992693848692,2023,12,False,17시,3777.75,350.75,3265.0833333333335,9.308861962461393,True,-22.75
2024,2632054100,북구 화명1동,평균방문인구수,12,False,19시,8840.0,7878.333333333333,7681.166666666667,0.974973556166702,2023,12,False,20시,9914.916666666666,9082.416666666666,8379.25,0.922579342869464,False,-698.083333333333
2024,2632054200,북구 화명2동,평균주거인구수,12,False,04시,16601.833333333332,16270.5,8982.666666666666,0.5520830132243426,2023,12,False,04시,16700.333333333332,16334.75,9221.0,0.5645020584949264,True,-238.33333333333394
2024,2632054200,북구 화명2동,평균직장인구수,12,False,16시,2561.25,171.41666666666666,2435.5833333333335,14.208556149732622,2023,12,False,15시,2634.75,205.16666666666666,2558.6666666666665,12.471161657189278,False,-123.08333333333303
2024,2632054200,북구 화명2동,평균방문인구수,12,False,14시,3763.5,2149.3333333333335,3707.4166666666665,1.7249147022332505,2023,12,False,14시,3869.5,2469.3333333333335,3790.3333333333335,1.534962203023758,True,-82.91666666666697
2024,2632054300,북구 화명3동,평균주거인구수,12,False,04시,21440.833333333332,21130.333333333332,11927.25,0.5644610433657775,2023,12,False,04시,20632.916666666668,20381.0,11586.666666666666,0.5685033446183536,True,340.58333333333394
2024,2632054300,북구 화명3동,평균직장인구수,12,False,16시,4757.416666666667,335.6666666666667,4282.25,12.757447864945382,2023,12,False,16시,4815.5,346.4166666666667,4368.583333333333,12.610777002646138,True,-86.33333333333303
2024,2632054300,북구 화명3동,평균방문인구수,12,False,19시,8150.083333333333,3794.9166666666665,6712.666666666667,1.7688574628340545,2023,12,False,19시,7861.833333333333,3558.6666666666665,6231.0,1.750936680404646,True,481.66666666666697
2024,2632055000,북구 덕천1동,평균주거인구수,12,False,04시,12399.083333333334,12048.583333333334,7136.583333333333,0.5923172157169238,2023,12,False,04시,11297.333333333334,11004.666666666666,6487.166666666667,0.5894923365844794,True,649.4166666666661
2024,2632055000,북구 덕천1동,평균직장인구수,12,False,16시,2447.5,137.66666666666666,2359.5,17.139225181598064,2023,12,False,15시,2341.0833333333335,158.66666666666666,2252.5,14.196428571428573,False,107.0
2024,2632055000,북구 덕천1동,평균방문인구수,12,False,11시,3772.75,2358.1666666666665,3605.6666666666665,1.5290126510707471,2023,12,False,11시,3576.3333333333335,2501.3333333333335,3529.9166666666665,1.4112140191897653,True,75.75
2024,2632056000,북구 덕천2동,평균주거인구수,12,False,04시,10510.083333333334,10263.166666666666,6152.25,0.5994494876500106,2023,12,False,04시,10698.583333333334,10396.666666666666,6401.666666666667,0.6157422250721386,True,-249.41666666666697
2024,2632056000,북구 덕천2동,평균직장인구수,12,False,15시,4697.166666666667,429.9166666666667,4639.25,10.791044776119403,2023,12,False,15시,4766.583333333333,460.25,4673.75,10.154807170016296,True,-34.5
2024,2632056000,북구 덕천2동,평균방문인구수,12,False,19시,9939.166666666666,5944.25,9395.916666666666,1.5806731995906407,2023,12,False,19시,10596.333333333334,6831.25,9985.166666666666,1.461689539493748,True,-589.25
