year2024,행정동코드,행정동명,나이대,평균주거인구수2024,평균직장인구수2024,평균방문인구수2024,observedMonths2024,nameMissing2024,year2023,평균주거인구수2023,평균직장인구수2023,평균방문인구수2023,observedMonths2023,nameMissing2023,평균주거인구수差,평균직장인구수差,평균방문인구수差
2024,2626055000,동래구 온천1동,40대,3023.333333333333,512.3333333333334,1256.5833333333333,12,False,2023,2755.333333333333,501.1666666666667,1282.8333333333333,12,False,268.0,11.166666666666686,-26.25
2024,2626055000,동래구 온천1동,50대,2868.75,628.6666666666666,1411.4166666666667,12,False,2023,2651.9166666666665,575.6666666666666,1410.25,12,False,216.83333333333348,53.0,1.1666666666667425
2024,2626055000,동래구 온천1동,60대이상,5503.833333333333,559.1666666666666,2246.5,12,False,2023,5202.0,564.25,2168.1666666666665,12,False,301.83333333333303,-5.083333333333371,78.33333333333348
2024,2626056000,동래구 온천2동,20대,879.0,205.0,386.0833333333333,12,False,2023,963.5833333333334,231.16666666666663,394.1666666666667,12,False,-84.58333333333337,-26.16666666666663,-8.083333333333371
2024,2626056000,동래구 온천2동,20대미만,1326.0833333333333,137.58333333333334,244.25,12,False,2023,1401.0833333333333,94.41666666666669,232.08333333333331,12,False,-75.0,43.16666666666666,12.166666666666686
2024,2626056000,동래구 온천2동,30대,1153.8333333333333,292.9166666666667,394.5833333333333,12,False,2023,1256.5833333333333,253.41666666666663,374.9166666666667,12,False,-102.75,39.50000000000006,19.66666666666663
2024,2626056000,동래구 온천2동,40대,1619.25,321.6666666666667,470.75,12,False,2023,1861.0833333333333,327.8333333333333,476.4166666666667,12,False,-241.83333333333326,-6.166666666666629,-5.666666666666686
2024,2626056000,동래구 온천2동,50대,1450.3333333333333,329.0,595.25,12,False,2023,1506.3333333333333,337.5,580.0833333333334,12,False,-56.0,-8.5,15.166666666666629
2024,2626056000,동래구 온천2동,60대이상,3409.083333333333,274.8333333333333,1101.6666666666667,12,False,2023,3577.583333333333,250.16666666666663,1018.5,12,False,-168.5,24.666666666666686,83.16666666666674
2024,2626057000,동래구 온천3동,20대,3142.9166666666665,289.6666666666667,1368.5,12,False,2023,3418.1666666666665,321.4166666666667,1469.5,12,False,-275.25,-31.75,-101.0
2024,2626057000,동래구 온천3동,20대미만,2279.083333333333,166.58333333333334,1645.8333333333333,12,False,2023,2410.25,172.66666666666666,1446.6666666666667,12,False,-131.16666666666697,-6.083333333333314,199.16666666666652
2024,2626057000,동래구 온천3동,30대,3261.9166666666665,324.1666666666667,2014.8333333333333,12,False,2023,3563.9166666666665,350.6666666666667,2033.8333333333333,12,False,-302.0,-26.5,-19.0
2024,2626057000,동래구 온천3동,40대,3592.75,449.8333333333333,2479.25,12,False,2023,3955.9166666666665,463.5,2345.333333333333,12,False,-363.1666666666665,-13.666666666666686,133.91666666666697
2024,2626057000,동래구 온천3동,50대,4376.5,530.5,2127.4166666666665,12,False,2023,4545.083333333333,530.6666666666666,2071.6666666666665,12,False,-168.58333333333303,-0.16666666666662877,55.75
2024,2626057000,동래구 온천3동,60대이상,9497.583333333334,488.1666666666667,3935.1666666666665,12,False,2023,9581.166666666666,516.0,3695.75,12,False,-83.58333333333212,-27.833333333333314,239.41666666666652
2024,2626058000,동래구 사직1동,20대,633.5,226.83333333333331,584.1666666666666,12,False,2023,696.8333333333334,239.58333333333331,544.6666666666666,12,False,-63.33333333333337,-12.75,39.5
2024,2626058000,동래구 사직1동,20대미만,872.0,139.08333333333334,730.4166666666666,12,False,2023,893.5833333333334,130.25,663.25,12,False,-21.58333333333337,8.833333333333343,67.16666666666663
2024,2626058000,동래구 사직1동,30대,793.1666666666666,219.25,593.1666666666666,12,False,2023,744.8333333333334,212.5,491.4166666666667,12,False,48.33333333333326,6.75,101.74999999999994
2024,2626058000,동래구 사직1동,40대,1007.6666666666666,236.58333333333331,794.5,12,False,2023,1016.6666666666666,243.25,702.4166666666666,12,False,-9.0,-6.666666666666686,92.08333333333337
2024,2626058000,동래구 사직1동,50대,965.0833333333334,249.75,822.5833333333334,12,False,2023,975.8333333333334,256.25,736.4166666666666,12,False,-10.75,-6.5,86.16666666666674
2024,2626058000,동래구 사직1동,60대이상,2368.1666666666665,258.0833333333333,1253.4166666666667,12,False,2023,2354.1666666666665,266.8333333333333,1026.8333333333333,12,False,14.0,-8.75,226.58333333333348
2024,2626059000,동래구 사직2동,20대,1592.4166666666667,191.5,850.8333333333334,12,False,2023,1688.75,201.75,747.8333333333334,12,False,-96.33333333333326,-10.25,103.0
2024,2626059000,동래구 사직2동,20대미만,3173.0,322.4166666666667,905.0,12,False,2023,3333.4166666666665,320.0,783.5833333333334,12,False,-160.41666666666652,2.4166666666666856,121.41666666666663
2024,2626059000,동래구 사직2동,30대,1505.0,181.66666666666663,704.5833333333334,12,False,2023,1431.25,185.83333333333331,675.0833333333334,12,False,73.75,-4.166666666666686,29.5
2024,2626059000,동래구 사직2동,40대,2916.9166666666665,350.4166666666667,985.9166666666666,12,False,2023,3207.083333333333,332.3333333333333,934.5833333333334,12,False,-290.1666666666665,18.08333333333337,51.33333333333326
2024,2626059000,동래구 사직2동,50대,3152.083333333333,345.0833333333333,913.3333333333334,12,False,2023,3221.0,333.0,887.0833333333334,12,False,-68.91666666666697,12.083333333333314,26.25
2024,2626059000,동래구 사직2동,60대이상,4314.0,273.75,1327.6666666666667,12,False,2023,4228.5,267.0833333333333,1297.5833333333333,12,False,85.5,6.666666666666686,30.083333333333485
2024,2626060000,동래구 사직3동,20대,1045.5833333333333,161.08333333333334,336.25,12,False,2023,1127.6666666666667,166.58333333333334,355.25,12,False,-82.08333333333348,-5.5,-19.0
2024,2626060000,동래구 사직3동,20대미만,1700.75,85.25,463.6666666666667,12,False,2023,1710.5,74.91666666666667,404.9166666666667,12,False,-9.75,10.333333333333329,58.75
2024,2626060000,동래구 사직3동,30대,1163.5,210.83333333333331,356.0833333333333,12,False,2023,1143.5833333333333,218.91666666666663,363.8333333333333,12,False,19.916666666666742,-8.083333333333314,-7.75
