기준년월,행정동코드,행정동명,나이대,평균주거인구수,평균직장인구수,평균방문인구수
202405,2614065000,서구 남부민1동,60대이상,1171,70,321
202405,2614066000,서구 남부민2동,20대,422,67,176
202405,2614066000,서구 남부민2동,20대미만,339,69,135
202405,2614066000,서구 남부민2동,30대,409,65,209
202405,2614066000,서구 남부민2동,40대,636,81,272
202405,2614066000,서구 남부민2동,50대,958,97,312
202405,2614066000,서구 남부민2동,60대이상,3199,120,713
202405,2614068000,서구 암남동,20대,1188,434,715
202405,2614068000,서구 암남동,20대미만,745,47,303
202405,2614068000,서구 암남동,30대,1075,417,701
202405,2614068000,서구 암남동,40대,1467,477,935
202405,2614068000,서구 암남동,50대,1906,590,1206
202405,2614068000,서구 암남동,60대이상,4635,431,1886
202405,2617051000,동구 초량1동,20대,154,167,365
202405,2617051000,동구 초량1동,20대미만,96,24,117
202405,2617051000,동구 초량1동,30대,160,250,375
202405,2617051000,동구 초량1동,40대,235,233,348
202405,2617051000,동구 초량1동,50대,329,188,448
202405,2617051000,동구 초량1동,60대이상,895,119,689
202405,2617052000,동구 초량2동,20대,304,161,654
202405,2617052000,동구 초량2동,20대미만,220,156,255
202405,2617052000,동구 초량2동,30대,300,205,559
202405,2617052000,동구 초량2동,40대,437,191,546
202405,2617052000,동구 초량2동,50대,652,228,708
202405,2617052000,동구 초량2동,60대이상,2057,232,1519
202405,2617053000,동구 초량3동,20대,1157,478,1282
202405,2617053000,동구 초량3동,20대미만,669,107,490
202405,2617053000,동구 초량3동,30대,1660,605,1296
202405,2617053000,동구 초량3동,40대,1364,536,1318
202405,2617053000,동구 초량3동,50대,1247,579,1673
202405,2617053000,동구 초량3동,60대이상,2188,411,2360
202405,2617055000,동구 초량6동,20대,82,23,125
202405,2617055000,동구 초량6동,20대미만,64,51,100
202405,2617055000,동구 초량6동,30대,87,22,118
202405,2617055000,동구 초량6동,40대,114,38,143
202405,2617055000,동구 초량6동,50대,228,51,144
202405,2617055000,동구 초량6동,60대이상,533,27,182
202405,2617056000,동구 수정1동,20대,287,75,162
202405,2617056000,동구 수정1동,20대미만,278,31,105
202405,2617056000,동구 수정1동,30대,246,89,178
202405,2617056000,동구 수정1동,40대,400,92,200
202405,2617056000,동구 수정1동,50대,487,95,204
202405,2617056000,동구 수정1동,60대이상,1384,80,394
202405,2617057000,동구 수정2동,20대,446,80,124
202405,2617057000,동구 수정2동,20대미만,370,109,125
202405,2617057000,동구 수정2동,30대,591,128,149
202405,2617057000,동구 수정2동,40대,664,142,192
202405,2617057000,동구 수정2동,50대,824,180,299
202405,2617057000,동구 수정2동,60대이상,2967,153,534
202405,2617059000,동구 수정4동,20대,131,19,27
202405,2617059000,동구 수정4동,20대미만,92,2,26
202405,2617059000,동구 수정4동,30대,127,9,37
202405,2617059000,동구 수정4동,40대,218,17,47
202405,2617059000,동구 수정4동,50대,412,27,69
202405,2617059000,동구 수정4동,60대이상,1450,43,174
202405,2617060000,동구 수정5동,20대,268,26,52
202405,2617060000,동구 수정5동,20대미만,256,28,54
202405,2617060000,동구 수정5동,30대,221,34,59
202405,2617060000,동구 수정5동,40대,401,38,65
202405,2617060000,동구 수정5동,50대,627,74,101
202405,2617060000,동구 수정5동,60대이상,2121,65,247
202405,2617064500,동구 좌천동,20대,340,34,190
202405,2617064500,동구 좌천동,20대미만,147,55,181
202405,2617064500,동구 좌천동,30대,301,41,222
202405,2617064500,동구 좌천동,40대,300,41,214
202405,2617064500,동구 좌천동,50대,456,73,320
202405,2617064500,동구 좌천동,60대이상,1349,79,812
202405,2617065000,동구 범일1동,20대,610,82,236
202405,2617065000,동구 범일1동,20대미만,296,70,86
202405,2617065000,동구 범일1동,30대,675,132,273
202405,2617065000,동구 범일1동,40대,818,141,259
202405,2617065000,동구 범일1동,50대,1140,172,326
202405,2617065000,동구 범일1동,60대이상,4191,202,648
202405,2617066000,동구 범일2동,20대,673,400,577
202405,2617066000,동구 범일2동,20대미만,331,66,174
202405,2617066000,동구 범일2동,30대,744,732,780
202405,2617066000,동구 범일2동,40대,734,985,852
202405,2617066000,동구 범일2동,50대,1005,1113,1130
202405,2617066000,동구 범일2동,60대이상,2232,898,2167
202405,2617068000,동구 범일5동,20대,584,99,417
202405,2617068000,동구 범일5동,20대미만,452,149,196
202405,2617068000,동구 범일5동,30대,1378,165,496
202405,2617068000,동구 범일5동,40대,1003,195,652
202405,2617068000,동구 범일5동,50대,842,235,831
202405,2617068000,동구 범일5동,60대이상,1654,408,1601
202405,2620053000,영도구 남항동,20대,618,207,521
202405,2620053000,영도구 남항동,20대미만,423,24,203
202405,2620053000,영도구 남항동,30대,651,292,520
202405,2620053000,영도구 남항동,40대,921,366,681
202405,2620053000,영도구 남항동,50대,1325,462,1012
202405,2620053000,영도구 남항동,60대이상,4237,555,2005
202405,2620054000,영도구 영선1동,20대,68,16,49
202405,2620054000,영도구 영선1동,20대미만,47,4,37
202405,2620054000,영도구 영선1동,30대,80,26,68
202405,2620054000,영도구 영선1동,40대,156,41,99
202405,2620054000,영도구 영선1동,50대,193,80,156
202405,2620054000,영도구 영선1동,60대이상,574,110,351
202405,2620055000,영도구 영선2동,20대,430,85,202
202405,2620055000,영도구 영선2동,20대미만,409,88,137
202405,2620055000,영도구 영선2동,30대,463,51,159
202405,2620055000,영도구 영선2동,40대,518,86,167
202405,2620055000,영도구 영선2동,50대,918,102,242
202405,2620055000,영도구 영선2동,60대이상,2890,141,515
202405,2620058500,영도구 신선동,20대,295,44,57
202405,2620058500,영도구 신선동,20대미만,253,150,103
202405,2620058500,영도구 신선동,30대,301,36,86
202405,2620058500,영도구 신선동,40대,576,74,118
202405,2620058500,영도구 신선동,50대,911,97,165
202405,2620058500,영도구 신선동,60대이상,3014,82,346
202405,2620059000,영도구 봉래1동,20대,296,37,160
202405,2620059000,영도구 봉래1동,20대미만,277,1,110
202405,2620059000,영도구 봉래1동,30대,330,77,201
202405,2620059000,영도구 봉래1동,40대,474,105,272
202405,2620059000,영도구 봉래1동,50대,583,143,342
202405,2620059000,영도구 봉래1동,60대이상,1967,203,646
202405,2620060500,영도구 봉래2동,20대,403,58,110
202405,2620060500,영도구 봉래2동,20대미만,277,30,104
202405,2620060500,영도구 봉래2동,30대,455,90,126
202405,2620060500,영도구 봉래2동,40대,536,133,183
202405,2620060500,영도구 봉래2동,50대,891,145,229
202405,2620060500,영도구 봉래2동,60대이상,2474,141,475
