기준년월,행정동코드,행정동명,시간대,평균주거인구수,평균직장인구수,평균방문인구수
202406,2632057300,북구 만덕3동,19시,11529,1465,2749
202406,2632057300,북구 만덕3동,20시,13389,330,2732
202406,2632057300,북구 만덕3동,21시,14099,267,2573
202406,2632057300,북구 만덕3동,22시,14701,219,2454
202406,2632057300,북구 만덕3동,23시,15019,171,2434
202406,2635051000,해운대구 우1동,00시,20433,771,11584
202406,2635051000,해운대구 우1동,01시,20612,711,11146
202406,2635051000,해운대구 우1동,02시,20760,664,10736
202406,2635051000,해운대구 우1동,03시,20851,647,10413
202406,2635051000,해운대구 우1동,04시,20901,645,10213
202406,2635051000,해운대구 우1동,05시,20867,680,10413
202406,2635051000,해운대구 우1동,06시,20517,847,11256
202406,2635051000,해운대구 우1동,07시,19754,1556,11979
202406,2635051000,해운대구 우1동,08시,17845,3618,12771
202406,2635051000,해운대구 우1동,09시,14675,6382,13855
202406,2635051000,해운대구 우1동,10시,13514,7001,15101
202406,2635051000,해운대구 우1동,11시,12752,7278,15959
202406,2635051000,해운대구 우1동,12시,12294,7421,16065
202406,2635051000,해운대구 우1동,13시,12045,7573,15740
202406,2635051000,해운대구 우1동,14시,11939,7612,15855
202406,2635051000,해운대구 우1동,15시,12121,7627,15772
202406,2635051000,해운대구 우1동,16시,12540,7438,15479
202406,2635051000,해운대구 우1동,17시,13193,6746,15193
202406,2635051000,해운대구 우1동,18시,14047,5540,15416
202406,2635051000,해운대구 우1동,19시,15033,4535,15581
202406,2635051000,해운대구 우1동,20시,17400,2599,15526
202406,2635051000,해운대구 우1동,21시,18409,2090,14915
202406,2635051000,해운대구 우1동,22시,19195,1540,13793
202406,2635051000,해운대구 우1동,23시,19532,1181,13035
202406,2635052000,해운대구 우2동,00시,25778,632,5456
202406,2635052000,해운대구 우2동,01시,26025,571,5266
202406,2635052000,해운대구 우2동,02시,26221,540,5158
202406,2635052000,해운대구 우2동,03시,26326,522,5086
202406,2635052000,해운대구 우2동,04시,26348,526,5073
202406,2635052000,해운대구 우2동,05시,26179,558,5204
202406,2635052000,해운대구 우2동,06시,25680,750,5897
202406,2635052000,해운대구 우2동,07시,24565,1863,6792
202406,2635052000,해운대구 우2동,08시,22228,6613,8617
202406,2635052000,해운대구 우2동,09시,17710,14483,11616
202406,2635052000,해운대구 우2동,10시,16270,17233,16411
202406,2635052000,해운대구 우2동,11시,15315,18123,21498
202406,2635052000,해운대구 우2동,12시,14817,18380,24881
202406,2635052000,해운대구 우2동,13시,14603,18806,27119
202406,2635052000,해운대구 우2동,14시,14589,18967,28637
202406,2635052000,해운대구 우2동,15시,14869,18916,28619
202406,2635052000,해운대구 우2동,16시,15411,18610,26930
202406,2635052000,해운대구 우2동,17시,16206,17411,24264
202406,2635052000,해운대구 우2동,18시,17244,14414,21353
202406,2635052000,해운대구 우2동,19시,18342,10299,17923
202406,2635052000,해운대구 우2동,20시,21594,5644,14428
202406,2635052000,해운대구 우2동,21시,22843,3317,11057
202406,2635052000,해운대구 우2동,22시,23963,1961,8238
202406,2635052000,해운대구 우2동,23시,24630,1249,6841
202406,2635052500,해운대구 우3동,00시,22371,207,3929
202406,2635052500,해운대구 우3동,01시,22631,188,3797
202406,2635052500,해운대구 우3동,02시,22813,175,3661
202406,2635052500,해운대구 우3동,03시,22912,169,3553
202406,2635052500,해운대구 우3동,04시,22940,170,3494
202406,2635052500,해운대구 우3동,05시,22778,177,3618
202406,2635052500,해운대구 우3동,06시,22210,215,3803
202406,2635052500,해운대구 우3동,07시,21208,392,3850
202406,2635052500,해운대구 우3동,08시,19061,1002,4125
202406,2635052500,해운대구 우3동,09시,15419,3002,4540
202406,2635052500,해운대구 우3동,10시,13826,3162,4941
202406,2635052500,해운대구 우3동,11시,12754,3151,5050
202406,2635052500,해운대구 우3동,12시,12126,3188,5090
202406,2635052500,해운대구 우3동,13시,11820,3300,5056
202406,2635052500,해운대구 우3동,14시,11696,3370,4984
202406,2635052500,해운대구 우3동,15시,11923,3411,4929
202406,2635052500,해운대구 우3동,16시,12423,3406,4797
202406,2635052500,해운대구 우3동,17시,13241,3296,4863
202406,2635052500,해운대구 우3동,18시,14213,2945,5212
202406,2635052500,해운대구 우3동,19시,15384,2513,5469
202406,2635052500,해운대구 우3동,20시,17922,864,5396
202406,2635052500,해운대구 우3동,21시,19190,667,5188
202406,2635052500,해운대구 우3동,22시,20480,479,4811
202406,2635052500,해운대구 우3동,23시,21153,363,4583
202406,2635053000,해운대구 중1동,00시,23193,394,9065
202406,2635053000,해운대구 중1동,01시,23482,348,8795
202406,2635053000,해운대구 중1동,02시,23705,311,8579
202406,2635053000,해운대구 중1동,03시,23840,295,8407
202406,2635053000,해운대구 중1동,04시,23929,295,8289
202406,2635053000,해운대구 중1동,05시,23873,316,8394
202406,2635053000,해운대구 중1동,06시,23406,433,8821
202406,2635053000,해운대구 중1동,07시,22394,902,9300
202406,2635053000,해운대구 중1동,08시,20109,2182,9936
202406,2635053000,해운대구 중1동,09시,16393,5310,10835
202406,2635053000,해운대구 중1동,10시,15046,5855,11944
202406,2635053000,해운대구 중1동,11시,14102,6130,12640
202406,2635053000,해운대구 중1동,12시,13515,6293,13246
202406,2635053000,해운대구 중1동,13시,13143,6534,13304
202406,2635053000,해운대구 중1동,14시,12930,6654,13210
202406,2635053000,해운대구 중1동,15시,13036,6699,13184
202406,2635053000,해운대구 중1동,16시,13515,6666,13113
202406,2635053000,해운대구 중1동,17시,14264,6364,13164
202406,2635053000,해운대구 중1동,18시,15297,5448,13349
202406,2635053000,해운대구 중1동,19시,16467,4457,13149
202406,2635053000,해운대구 중1동,20시,19213,2205,12556
202406,2635053000,해운대구 중1동,21시,20377,1672,11733
202406,2635053000,해운대구 중1동,22시,21461,1113,10767
202406,2635053000,해운대구 중1동,23시,22024,747,10173
202406,2635054000,해운대구 중2동,00시,14166,162,2955
202406,2635054000,해운대구 중2동,01시,14330,153,2871
202406,2635054000,해운대구 중2동,02시,14466,151,2822
202406,2635054000,해운대구 중2동,03시,14553,150,2762
202406,2635054000,해운대구 중2동,04시,14594,150,2747
202406,2635054000,해운대구 중2동,05시,14517,159,2746
202406,2635054000,해운대구 중2동,06시,14211,186,2835
202406,2635054000,해운대구 중2동,07시,13591,316,2964
202406,2635054000,해운대구 중2동,08시,12294,644,3113
202406,2635054000,해운대구 중2동,09시,10294,1750,3384
202406,2635054000,해운대구 중2동,10시,9448,1866,3747
202406,2635054000,해운대구 중2동,11시,8822,1918,4162
202406,2635054000,해운대구 중2동,12시,8451,1949,4540
202406,2635054000,해운대구 중2동,13시,8226,2017,4889
202406,2635054000,해운대구 중2동,14시,8082,2042,5022
202406,2635054000,해운대구 중2동,15시,8157,2042,4966
202406,2635054000,해운대구 중2동,16시,8422,2057,4730
202406,2635054000,해운대구 중2동,17시,8896,1980,4516
202406,2635054000,해운대구 중2동,18시,9507,1777,4378
202406,2635054000,해운대구 중2동,19시,10190,1549,4320
202406,2635054000,해운대구 중2동,20시,11694,556,4067
202406,2635054000,해운대구 중2동,21시,12427,445,3694
202406,2635054000,해운대구 중2동,22시,13073,318,3431
202406,2635054000,해운대구 중2동,23시,13425,257,3358
202406,2635055100,해운대구 좌1동,00시,13650,294,3774
202406,2635055100,해운대구 좌1동,01시,13813,254,3485
202406,2635055100,해운대구 좌1동,02시,13936,232,3170
202406,2635055100,해운대구 좌1동,03시,14033,219,2980
202406,2635055100,해운대구 좌1동,04시,14061,215,2853
202406,2635055100,해운대구 좌1동,05시,14018,224,2842
202406,2635055100,해운대구 좌1동,06시,13723,292,2959
202406,2635055100,해운대구 좌1동,07시,13115,507,3149
202406,2635055100,해운대구 좌1동,08시,11709,1183,3506
202406,2635055100,해운대구 좌1동,09시,9680,3124,4350
202406,2635055100,해운대구 좌1동,10시,8896,3651,5352
202406,2635055100,해운대구 좌1동,11시,8389,3808,6164
202406,2635055100,해운대구 좌1동,12시,8073,3881,6589
202406,2635055100,해운대구 좌1동,13시,7895,4030,6609
202406,2635055100,해운대구 좌1동,14시,7747,4139,6728
202406,2635055100,해운대구 좌1동,15시,7844,4233,6847
202406,2635055100,해운대구 좌1동,16시,8112,4260,6819
202406,2635055100,해운대구 좌1동,17시,8616,4103,7039
202406,2635055100,해운대구 좌1동,18시,9243,3549,7464
202406,2635055100,해운대구 좌1동,19시,9907,2837,7565
202406,2635055100,해운대구 좌1동,20시,11354,1472,7045
202406,2635055100,해운대구 좌1동,21시,11984,1125,6278
202406,2635055100,해운대구 좌1동,22시,12597,794,5458
202406,2635055100,해운대구 좌1동,23시,12875,597,5041
202406,2635055200,해운대구 좌2동,00시,27527,187,2658
202406,2635055200,해운대구 좌2동,01시,27796,164,2510
202406,2635055200,해운대구 좌2동,02시,28038,146,2378
202406,2635055200,해운대구 좌2동,03시,28202,138,2304
202406,2635055200,해운대구 좌2동,04시,28274,136,2263
202406,2635055200,해운대구 좌2동,05시,28149,142,2245
202406,2635055200,해운대구 좌2동,06시,27528,171,2332
202406,2635055200,해운대구 좌2동,07시,26322,309,2441
202406,2635055200,해운대구 좌2동,08시,23728,840,2737
202406,2635055200,해운대구 좌2동,09시,19242,3249,3149
202406,2635055200,해운대구 좌2동,10시,17576,3345,3665
202406,2635055200,해운대구 좌2동,11시,16491,3366,4009
202406,2635055200,해운대구 좌2동,12시,15822,3416,4146
202406,2635055200,해운대구 좌2동,13시,15434,3533,4171
202406,2635055200,해운대구 좌2동,14시,15262,3619,4363
202406,2635055200,해운대구 좌2동,15시,15475,3691,4533
202406,2635055200,해운대구 좌2동,16시,16024,3753,4606
202406,2635055200,해운대구 좌2동,17시,17032,3677,4611
202406,2635055200,해운대구 좌2동,18시,18298,3447,4540
202406,2635055200,해운대구 좌2동,19시,19663,3136,4444
202406,2635055200,해운대구 좌2동,20시,22866,878,4247
202406,2635055200,해운대구 좌2동,21시,24263,692,3977
202406,2635055200,해운대구 좌2동,22시,25552,518,3660
202406,2635055200,해운대구 좌2동,23시,26320,393,3446
202406,2635055300,해운대구 좌3동,00시,13499,157,1689
202406,2635055300,해운대구 좌3동,01시,13619,149,1658
202406,2635055300,해운대구 좌3동,02시,13725,149,1652
202406,2635055300,해운대구 좌3동,03시,13806,147,1644
202406,2635055300,해운대구 좌3동,04시,13829,149,1644
202406,2635055300,해운대구 좌3동,05시,13747,154,1669
202406,2635055300,해운대구 좌3동,06시,13448,184,1762
202406,2635055300,해운대구 좌3동,07시,12771,341,1904
202406,2635055300,해운대구 좌3동,08시,11566,1058,2262
202406,2635055300,해운대구 좌3동,09시,9529,1985,2558
202406,2635055300,해운대구 좌3동,10시,8718,1966,2750
202406,2635055300,해운대구 좌3동,11시,8165,1952,2879
202406,2635055300,해운대구 좌3동,12시,7856,1935,2917
202406,2635055300,해운대구 좌3동,13시,7705,1933,2866
202406,2635055300,해운대구 좌3동,14시,7615,1949,2754
202406,2635055300,해운대구 좌3동,15시,7682,1893,2636
202406,2635055300,해운대구 좌3동,16시,7933,1772,2432
202406,2635055300,해운대구 좌3동,17시,8409,1561,2320
202406,2635055300,해운대구 좌3동,18시,9019,1426,2249
202406,2635055300,해운대구 좌3동,19시,9687,1341,2294
202406,2635055300,해운대구 좌3동,20시,11128,403,2235
202406,2635055300,해운대구 좌3동,21시,11846,312,2030
202406,2635055300,해운대구 좌3동,22시,12470,247,1863
202406,2635055300,해운대구 좌3동,23시,12821,212,1795
202406,2635055400,해운대구 좌4동,00시,21041,412,3943
202406,2635055400,해운대구 좌4동,01시,21227,398,3838
202406,2635055400,해운대구 좌4동,02시,21399,396,3788
202406,2635055400,해운대구 좌4동,03시,21490,395,3766
202406,2635055400,해운대구 좌4동,04시,21520,400,3801
202406,2635055400,해운대구 좌4동,05시,21437,418,3910
202406,2635055400,해운대구 좌4동,06시,21052,519,4364
202406,2635055400,해운대구 좌4동,07시,20168,1087,4987
202406,2635055400,해운대구 좌4동,08시,18182,2698,5898
202406,2635055400,해운대구 좌4동,09시,14933,4844,7245
202406,2635055400,해운대구 좌4동,10시,13744,4959,8141
202406,2635055400,해운대구 좌4동,11시,12953,4999,8242
202406,2635055400,해운대구 좌4동,12시,12426,5034,7706
202406,2635055400,해운대구 좌4동,13시,12150,5132,7620
202406,2635055400,해운대구 좌4동,14시,12019,5185,8027
202406,2635055400,해운대구 좌4동,15시,12122,5189,7972
202406,2635055400,해운대구 좌4동,16시,12534,5043,7460
202406,2635055400,해운대구 좌4동,17시,13145,4443,6556
202406,2635055400,해운대구 좌4동,18시,13980,3626,5934
202406,2635055400,해운대구 좌4동,19시,14977,2992,5701
202406,2635055400,해운대구 좌4동,20시,17329,1200,5398
202406,2635055400,해운대구 좌4동,21시,18363,972,4951
202406,2635055400,해운대구 좌4동,22시,19351,739,4480
202406,2635055400,해운대구 좌4동,23시,19885,595,4303
202406,2635056000,해운대구 송정동,00시,8959,237,4868
202406,2635056000,해운대구 송정동,01시,9044,212,4645
202406,2635056000,해운대구 송정동,02시,9112,199,4403
202406,2635056000,해운대구 송정동,03시,9163,193,4258
202406,2635056000,해운대구 송정동,04시,9182,194,4212
202406,2635056000,해운대구 송정동,05시,9120,213,4311
202406,2635056000,해운대구 송정동,06시,8914,405,4731
202406,2635056000,해운대구 송정동,07시,8524,831,5051
202406,2635056000,해운대구 송정동,08시,7780,1779,5484
202406,2635056000,해운대구 송정동,09시,6460,3063,5963
202406,2635056000,해운대구 송정동,10시,5914,3377,6599
202406,2635056000,해운대구 송정동,11시,5564,3487,7339
202406,2635056000,해운대구 송정동,12시,5406,3570,8115
202406,2635056000,해운대구 송정동,13시,5318,3670,8567
202406,2635056000,해운대구 송정동,14시,5277,3703,8673
202406,2635056000,해운대구 송정동,15시,5345,3695,8514
202406,2635056000,해운대구 송정동,16시,5535,3601,8083
202406,2635056000,해운대구 송정동,17시,5832,3237,7574
202406,2635056000,해운대구 송정동,18시,6225,2527,7182
202406,2635056000,해운대구 송정동,19시,6641,1972,6915
202406,2635056000,해운대구 송정동,20시,7683,1026,6612
202406,2635056000,해운대구 송정동,21시,8090,719,6290
202406,2635056000,해운대구 송정동,22시,8444,485,6008
202406,2635056000,해운대구 송정동,23시,8609,361,5707
202406,2635057000,해운대구 반여1동,00시,32275,337,3824
202406,2635057000,해운대구 반여1동,01시,32589,319,3762
202406,2635057000,해운대구 반여1동,02시,32855,304,3690
202406,2635057000,해운대구 반여1동,03시,33054,292,3727
202406,2635057000,해운대구 반여1동,04시,33164,292,3875
202406,2635057000,해운대구 반여1동,05시,32987,318,4108
202406,2635057000,해운대구 반여1동,06시,32157,398,4499
202406,2635057000,해운대구 반여1동,07시,30502,956,4963
202406,2635057000,해운대구 반여1동,08시,27372,2326,5501
202406,2635057000,해운대구 반여1동,09시,22224,5332,5986
202406,2635057000,해운대구 반여1동,10시,20515,5402,6480
202406,2635057000,해운대구 반여1동,11시,19394,5414,6595
